,Team,Conf,G,Rec,AdjOE,AdjDE,Barthag,EFG%,EFGD%,TOR,TORD,ORB,DRB,FTR,FTRD,2P%,2P%D,3P%,3P%D,Adj T.,WAB
327,Central Michigan,MAC,30,7–23,94.9,110.1,.1535,47.8,53,19.6,16.6,25.4,31.4,30.5,36,45.5,53.6,34.1,34.8,68.5,-16.1
328,Southern Miss,CUSA,31,5–26,94.3,109.6,.1500,46.9,54.1,19.7,15.9,23.7,28.4,26.7,28.1,47,52.6,31,37.4,68.1,-18.9
329,Milwaukee,Horz,31,9–22,92.2,107.7,.1430,47.7,47.5,19.6,14.9,25.9,30.1,28,29.1,47.5,45.3,31.9,33.8,67.9,-17.8
330,Idaho,BSky,29,7–22,97.5,114.0,.1430,50.2,54.6,18.5,14.5,23.3,26.3,33.8,33.9,47.4,55.5,36.7,35.1,71.1,-17.7
331,Northern Arizona,BSky,30,7–23,94.8,110.8,.1423,47.9,53,20.4,13.8,28.9,23.5,27.7,34.1,45.4,52.2,34.3,36.3,66.2,-18
332,Green Bay,Horz,29,4–25,92.6,108.4,.1410,46.5,53,19.9,18.1,26.6,28.7,32,31.7,48.9,53.6,28,34.7,65.5,-20.4
333,Cal St. Northridge,BW,28,6–22,93.1,109.1,.1400,44.4,51.9,18.5,19.9,26.8,33,29.6,36.5,44,53.1,30.2,33.2,65.8,-16.4
334,Alabama A&M,SWAC,30,12–18,85.7,100.7,.1351,41.3,46.3,19.6,19.6,28.7,31,33.5,28.6,41.5,45.2,27.1,32,67.5,-14
335,Northwestern St.,Slnd,29,6–23,96.5,113.9,.1296,49.5,53.2,20.1,17.1,27.8,32.2,25,34.1,48.4,54.4,34.4,34,72.2,-16.4
336,William & Mary,CAA,31,4–27,90.4,106.8,.1292,46,53.6,23.1,17.9,27.1,27.7,30.3,27.2,45.5,55.7,31.1,33.7,69.8,-20.4
337,Bethune Cookman,SWAC,29,8–21,92.2,108.9,.1288,45.4,51.5,19.7,20.4,27.9,30.9,28.8,35.5,43.7,52.7,33.7,32.9,66.9,-16.7
338,Idaho St.,BSky,28,5–23,92.9,110.1,.1247,47.4,53.2,21.1,16.7,27.6,27.5,33,35.2,49.6,54.5,29.6,34.1,64.8,-18.9
339,Chicago St.,WAC,32,7–25,95.0,112.6,.1242,45.9,53.6,22,18.6,31.6,32.2,29.3,38.5,45.2,50,31.1,40.1,67.1,-18.1
340,NJIT,AE,28,10–18,89.5,106.3,.1226,46.5,51,18.7,16.7,23.2,27.9,31,27,45.1,51,32.6,34,67.2,-13.3
341,American,Pat,32,10–22,93.0,110.6,.1201,49.6,53.3,20.2,17.4,25,29,25.6,28.9,49.6,53.9,33.1,34.7,65.9,-18.1
342,Houston Christian,Slnd,25,7–18,94.0,112.4,.1138,48.8,55.3,20.6,19.1,29.3,27.2,37.8,37.8,50.5,53.7,30.5,38.8,69.3,-14.3
343,North Dakota,Sum,29,4–25,96.4,115.8,.1076,47.2,56.3,17.5,13.6,26.8,25.8,31.6,30.5,44.7,55.8,33.5,38.1,68.4,-20.7
344,Charleston Southern,BSth,28,3–25,92.2,111.0,.1053,46.2,55.4,21.4,17.3,26.2,25.7,28.4,30,47.1,56.1,30.1,36.1,70.2,-20
345,Fairleigh Dickinson,NEC,26,4–22,94.0,113.4,.1031,46.4,53.8,19.3,18.1,27.7,34.1,27.8,34.1,45.2,54.5,32.4,35.1,70.6,-17.2
346,Lamar,WAC,27,0–27,91.9,111.1,.1011,44.5,52.9,21.5,17.8,30,31.7,26.2,38.5,44.1,52.7,30.2,35.5,67,-21.1
347,Nebraska Omaha,Sum,29,4–25,96.1,116.3,.1010,49.3,56.3,19.3,14.7,24.6,30,28.3,37.4,46.9,54,35.8,39.9,70.7,-18.5
348,Arkansas Pine Bluff,SWAC,29,5–24,96.8,118.9,.0861,46.6,55.5,19.5,18.7,24.8,36.3,33.6,34.6,48,56.1,29.8,36,68.4,-17.4
349,Holy Cross,Pat,29,7–22,90.7,111.7,.0841,45.1,53.2,18.2,17.6,27.3,29.4,28.6,30.8,43.2,52.7,33.1,36.1,67.9,-18.7
350,Incarnate Word,Slnd,29,5–24,93.7,116.2,.0776,48.4,56.8,19.9,18,22.3,32.4,27.4,30,46.5,57.4,33.8,37.1,66,-18.4
351,Central Connecticut,NEC,32,8–24,90.0,111.9,.0756,46,52.9,20.6,18.8,26.3,31.8,29.1,28.8,42.6,53.3,34.2,34.8,66,-19
352,Columbia,Ivy,25,3–22,92.0,114.5,.0748,48.5,54.8,21.5,16.4,27.5,28.8,26.1,25.1,46.4,53.4,34.9,37.8,70.5,-18.1
353,Maine,AE,26,3–23,91.3,113.6,.0745,46.9,54.9,19.3,18.3,24,30.4,20.4,32.8,47,53.3,31,38.6,67.1,-18.3
354,Mississippi Valley St.,SWAC,28,2–26,92.7,115.7,.0724,44.5,56.7,18.1,20.7,23.4,33.9,31.4,36.5,43.8,55.1,30.5,40,71.8,-21.3
355,Delaware St.,MEAC,25,0–25,85.8,110.7,.0509,45,51.1,25.6,19.3,27,34.7,32.4,34.2,43.4,48.6,32.2,36.1,69.1,-21.8
356,Eastern Illinois,OVC,29,3–26,82.5,107.8,.0444,44.2,53.4,24.1,18.2,20.6,32.6,31.2,24.2,42.3,55.8,31.8,33.5,65.9,-20.3
357,IUPUI,Horz,27,1–26,80.1,109.6,.0266,42.4,52.8,26.1,20.5,30.1,33,24.9,37.5,41.6,52.4,29.2,35.5,63.5,-22.4
