,Team,Conf,G,Rec,AdjOE,AdjDE,Barthag,EFG%,EFGD%,TOR,TORD,ORB,DRB,FTR,FTRD,2P%,2P%D,3P%,3P%D,Adj T.,WAB
328,Central Connecticut,NEC,21,5–16,91.9,110.2,.1101,48.5,53.9,19.7,20.1,23.7,32.9,28.4,30.4,48.5,54.6,32.4,35.2,71.6,-13.5
329,North Carolina Central,MEAC,13,4–9,92.6,111.5,.1055,46.9,51,21.4,20.8,26.4,33.6,34.5,38.3,45.3,50.9,33.1,34.2,66.9,-6.9
330,Fordham,A10,14,2–12,83.0,100.0,.1054,41.4,51.5,20.8,19.2,19.2,30.4,27.5,27.8,42.2,52.8,26.9,33.4,64.4,-8.4
331,Alcorn St.,SWAC,19,6–13,91.3,110.0,.1053,44.4,55.4,20.4,22.1,30.1,30.5,34,50.1,44,57.7,30.1,34.6,70.4,-9.4
332,Denver,Sum,20,1–19,93.2,112.4,.1044,49.8,55.8,20.9,19,22,26.1,34.1,43,48.6,53.8,34.8,39.3,71.8,-16.5
333,Texas A&M Corpus Chris,Slnd,21,2–19,89.3,108.0,.1013,46.9,51.7,23.8,19.3,24.6,29.3,34.8,31.2,45.1,51.7,33.3,34.4,70.4,-15.8
334,McNeese St.,Slnd,18,4–14,95.0,114.8,.1011,53.1,54.7,23,17.7,27,28.1,30.7,30.7,51.7,52.5,37.2,39,69.3,-12.5
335,Southeastern Louisiana,Slnd,26,8–18,91.3,110.9,.0966,45.4,55.3,21.9,22.2,31.2,30,41,37.9,46.5,56.3,29.2,35.9,69.8,-14.3
336,Alabama A&M,SWAC,15,6–9,85.0,103.3,.0963,44.8,44,21.4,18,28.2,29.4,31.8,37.4,45.5,44.8,28.8,28.3,68.3,-8.1
337,Tennessee Martin,OVC,23,7–16,92.4,112.8,.0917,45.6,57.3,21,20.6,28.7,32.9,28.3,36.5,43.3,58.2,33.2,37.4,68.4,-12.7
338,Houston Christian,Slnd,24,5–19,91.2,111.7,.0884,48.7,54.1,22.6,18.6,25.7,31.2,28.1,28.2,47.9,55.7,33.3,34.3,73.7,-14.9
339,Idaho,BSky,22,1–21,90.9,111.4,.0880,48.5,54.3,24,17.1,22,29.7,29.6,35.8,47.4,52.6,34.1,38.1,68,-17.3
340,Maine,AE,9,2–7,81.0,100.8,.0752,45.1,48.7,25,20.8,23.8,30.5,27.2,30.9,43.4,50.2,31.5,30.9,66.1,-5.7
341,Arkansas Pine Bluff,SWAC,25,4–21,90.6,114.3,.0645,43.2,54.1,22.5,18.4,27.2,32.2,38.6,38.3,41.9,51.2,30.8,40,68.8,-15.9
342,Delaware St.,MEAC,17,1–16,91.1,116.2,.0575,45.7,54.7,22.3,18.7,26.3,32.3,29.8,45.5,45,55.6,31.1,35.5,74.3,-13.7
343,South Carolina St.,MEAC,18,1–17,85.2,112.0,.0413,44.9,55.6,23.9,22.6,26.2,33.4,27.8,35.7,43.2,56.4,31.9,36.1,73.8,-14.6
344,Alabama St.,SWAC,18,4–14,84.6,111.8,.0392,43.5,48.9,22.3,20.6,29.5,29.6,42.7,36.9,41.3,49,31.7,32.5,71,-13.2
345,Chicago St.,WAC,9,0–9,83.8,118.0,.0191,41.3,60.1,21.8,16.2,16.6,37.9,25.4,32.8,43.9,60.6,25.1,39.5,71.4,-5.8
346,Mississippi Valley St.,SWAC,24,2–22,79.5,120.7,.0081,43.6,55,24.2,14.9,18.1,35.8,24.7,32.6,38.3,55.7,32.9,35.8,73.2,-17.3
